Adv2,INTERACTABLES,36,8,,,,,
6,0,9,28,IA106,27,0,18,3
7,0,0,28,IA111,32,30,2,4
9,0,31,24,TOGGLE_PLAYER_LAYER__BACK,0,0,5,2
9,0,31,26,TOGGLE_PLAYER_LAYER__BACK,0,0,2,22
10,0,1,26,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,24
10,0,15,28,TOGGLE_PLAYER_LAYER__BACK,0,0,3,3
10,0,18,28,TOGGLE_PLAYER_LAYER__FRONT,0,0,4,4
12,0,21,0,TOGGLE_PLAYER_LAYER__BACK,0,0,3,13
12,0,21,13,TOGGLE_PLAYER_LAYER__BACK,0,0,3,13
12,0,21,26,TOGGLE_PLAYER_LAYER__BACK,0,0,3,13
13,0,16,0,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,13
13,0,16,13,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,13
13,0,16,26,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,13
6,1,21,20,IA110,0,10,1,0
6,1,9,26,IA106,0,-33,22,2
6,1,21,26,IA106,-15,0,10,1
8,1,26,10,IA021,0,0,2,6
8,1,16,29,IA079,-16,-61,0,0
12,1,21,7,TOGGLE_PLAYER_LAYER__BACK,0,0,3,13
12,1,12,17,IA011,1,-49,0,0
13,1,28,5,IA010,1,-37,0,0
14,1,14,5,SPECIAL_SPRING,50,-37,0,0
14,1,3,7,TOGGLE_PLAYER_LAYER__BACK,0,0,5,2
14,1,19,8,TOGGLE_PLAYER_LAYER__BACK,0,0,3,3
14,1,22,8,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,3
14,1,3,9,TOGGLE_PLAYER_LAYER__BACK,0,0,2,21
14,1,5,9,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,21
15,1,10,9,IA025,22,-41,0,0
15,1,3,18,IA025,29,-50,0,0
4,2,7,29,IA025,121,-93,0,0
6,2,29,14,IA005,35,-78,0,0
7,2,13,8,IA023,19,-72,0,0
9,2,31,8,TOGGLE_PLAYER_LAYER__BACK,0,0,5,2
9,2,31,10,TOGGLE_PLAYER_LAYER__BACK,0,0,2,21
10,2,1,10,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,24
10,2,15,12,TOGGLE_PLAYER_LAYER__BACK,0,0,3,3
10,2,18,12,TOGGLE_PLAYER_LAYER__FRONT,0,0,3,3
12,2,20,9,IA096,0,1,1,1
12,2,18,10,IA070,1,0,3,4
12,2,20,10,IA066,51,0,-76,0
12,2,9,28,IA022,119,-92,0,0
13,2,3,9,IA096,93,-73,0,0
13,2,1,10,IA070,1,0,3,4
13,2,3,10,IA066,27,0,120,0
13,2,16,27,IA010,0,-91,0,0
14,2,0,9,IA008,0,-73,0,0
14,2,30,21,IA008,0,-85,0,0
14,2,18,29,IA025,46,-93,0,0
15,2,10,15,IA008,1,-79,0,0
24,2,20,12,IA111,-20,30,2,5
24,2,20,24,IA106,0,-15,10,4
25,2,4,14,CHECKPOINT,3,-78,0,0
25,2,18,21,IA096,-50,-85,0,0
25,2,23,21,IA096,-55,-85,0,0
25,2,16,22,IA070,1,0,3,4
25,2,18,22,IA066,15,0,120,0
25,2,21,22,IA070,1,0,3,4
25,2,23,22,IA066,51,0,-76,0
25,2,6,24,IA106,-21,0,16,3
